1.000000000000000000e+01,1.677163583333333463e+01
1.100000000000000000e+01,1.917068229166666526e+01
1.200000000000000000e+01,2.163599666666666721e+01
1.300000000000000000e+01,2.417922125000000122e+01
1.400000000000000000e+01,2.676200145833333366e+01
1.500000000000000000e+01,2.939432687500000085e+01
1.600000000000000000e+01,3.207000145833332994e+01
1.700000000000000000e+01,3.478784229166666364e+01
1.800000000000000000e+01,3.754461291666666511e+01
1.900000000000000000e+01,4.033177854166666521e+01
